"Extraction","Method","test","Bugs","X.","Name","RT","Area","Height","SampleName","Condition","Replicate","Vial","Sample.Set.Name","Channel.Description","Date.Acquired","Area.norm","screen","Ctrl","Area.corrected","Condition.ctrl","Ctrl.ctrl","Bugs.ctrl","Mean.ctrl","Median.ctrl","SD.ctrl","Var.ctrl","IsNA.ctrl","Count.ctrl","Mean.base.ctrl","Condition.smpl","Ctrl.smpl","Mean.smpl","Median.smpl","SD.smpl","Var.smpl","IsNA.smpl","Count.smpl","Mean.base.smpl","Ns","Percentleft","pvalue","Mean.diff","Bugslong","Drugs","ratio","DiffCtrlSample"
"Supernatant","a",2,"Ss",1484,"aripi_peak",3.362,0,0,"Ss_dot_a_3","Ss",3,"1:D,3","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 11:56:31 AM CEST",0,"Supernatant 2","zero",0,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,-1
"Supernatant","a",2,"Ss",1357,"aripi_peak",3.221,80487,38260,"Ssa_dot_a_3","Ssa",3,"1:G,3","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:36:08 AM CEST",0.266245236583042,"Supernatant 2","smpl",0.266245236583042,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.280830342704518
"Supernatant","a",2,"Ss",1378,"aripi_peak",3.222,95768,46076,"Ssa_dot_a_1","Ssa",1,"1:G,1","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:19:32 AM CEST",0.291232434306358,"Supernatant 2","smpl",0.291232434306358,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.401036666144969
"Supernatant","a",2,"Ss",1338,"aripi_peak",3.22,92268,44147,"Ssa_dot_a_2","Ssa",2,"1:G,2","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:30:37 AM CEST",0.281069225496916,"Supernatant 2","smpl",0.281069225496916,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.35214435021309
"Supernatant","a",2,"Ss",1363,"aripi_peak",3.221,92341,44270,"Ssa_dot_a_2","Ssa",2,"1:G,2","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:25:04 AM CEST",0.2812770338601,"Supernatant 2","smpl",0.2812770338601,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.353144057326916
"Supernatant","a",2,"Ss",1347,"aripi_peak",3.221,96264,46856,"Ssa_dot_a_1","Ssa",1,"1:G,1","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:14:04 AM CEST",0.292577069548752,"Supernatant 2","smpl",0.292577069548752,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.407505325041673
"Supernatant","a",2,"Ss",1316,"aripi_peak",3.219,80289,38322,"Ssa_dot_a_3","Ssa",3,"1:G,3","160808_hitvalid2_p1_p2","PDA Ch1 255nm@3.6nm","8/10/2016 6:41:41 AM CEST",0.265232300007928,"Supernatant 2","smpl",0.265232300007928,"a","ctrl","BugFreeControl",0.209090850436204,0.207869245212333,0.00280105734370533,7.84592224272555e-06,0,6,0.209090850436204,"Ssa","smpl",0.279605549967183,0.281173129678508,0.011776835332685,0.000138693850453177,0,6,0.279605549967183,1,1.33724430975278,1.3562122779536e-05,0.337244309752779,"Streptococcus salivarius","aripi",1.24759160224887,0.275957392047102
"Supernatant","a",3,"Bu",669,"aripi_peak",3.206,196532,111070,"Bua_dot_a_1","Bua",1,"1:F,7","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:30:32 AM CEST",0.688173398462804,"Supernatant 3","smpl",0.688173398462804,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,1.9763308927957
"Supernatant","a",3,"Bu",732,"aripi_peak",3.362,0,0,"Bu_dot_a_1","Bu",1,"1:A,1","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 8:48:34 AM CEST",0,"Supernatant 3","zero",0,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,-1
"Supernatant","a",3,"Bu",677,"aripi_peak",3.21,781157,381669,"Bua_dot_a_2","Bua",2,"1:F,8","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:41:33 AM CEST",2.77724961780496,"Supernatant 3","smpl",2.77724961780496,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,11.0115276948252
"Supernatant","a",3,"Bu",731,"aripi_peak",3.362,0,0,"Bu_dot_a_1","Bu",1,"1:A,1","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 8:43:04 AM CEST",0,"Supernatant 3","zero",0,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,-1
"Supernatant","a",3,"Bu",714,"aripi_peak",3.362,84124,39550,"Bua_dot_a_2","Bua",2,"1:F,8","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:47:04 AM CEST",0.294109009544453,"Supernatant 3","smpl",0.294109009544453,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,0.272013322386533
"Supernatant","a",3,"Bu",650,"aripi_peak",3.204,141675,75196,"Bua_dot_a_1","Bua",1,"1:F,7","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:36:03 AM CEST",0.506573748627862,"Supernatant 3","smpl",0.506573748627862,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,1.19091743576299
"Supernatant","a",3,"Bu",738,"aripi_peak",2.88,76762,34215,"Bua_dot_a_3","Bua",3,"1:F,9","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:52:37 AM CEST",0.272111110323363,"Supernatant 3","smpl",0.272111110323363,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,0.176873017378249
"Supernatant","a",3,"Bu",716,"aripi_peak",2.879,76070,34406,"Bua_dot_a_3","Bua",3,"1:F,9","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 6:58:08 AM CEST",0.266427102924849,"Supernatant 3","smpl",0.266427102924849,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Bua","smpl",0.800773997948048,0.400341379086158,0.982589336502271,0.965481804207973,0,6,0.800773997948048,3,3.43357655437098,0.21626372736364,2.43357655437098,"Bacteroides uniformis","aripi",7.46577315813982,0.152289842770127
"Supernatant","a",3,"Cb",723,"aripi_peak",3.201,69911,37469,"Cba_dot_a_1","Cba",1,"1:G,1","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 7:36:48 AM CEST",0.231906508946401,"Supernatant 3","smpl",0.231906508946401,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,0.00298922969031885
"Supernatant","a",3,"Cb",736,"aripi_peak",3.362,0,0,"Cb_dot_a_1","Cb",1,"1:A,9","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 9:10:37 AM CEST",0,"Supernatant 3","zero",0,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-1
"Supernatant","a",3,"Cb",724,"aripi_peak",3.201,67748,37046,"Cba_dot_a_1","Cba",1,"1:G,1","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 7:42:18 AM CEST",0.226149306343717,"Supernatant 3","smpl",0.226149306343717,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-0.0219105121490613
"Supernatant","a",3,"Cb",656,"aripi_peak",3.204,36511,20809,"Cba_dot_a_3","Cba",3,"1:G,3","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 8:04:27 AM CEST",0.121971263542248,"Supernatant 3","smpl",0.121971263542248,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-0.472477662570184
"Supernatant","a",3,"Cb",664,"aripi_peak",3.205,35681,21076,"Cba_dot_a_3","Cba",3,"1:G,3","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 7:58:55 AM CEST",0.119550759065734,"Supernatant 3","smpl",0.119550759065734,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-0.482946277407215
"Supernatant","a",3,"Cb",725,"aripi_peak",3.2,66387,36001,"Cba_dot_a_2","Cba",2,"1:G,2","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 7:47:51 AM CEST",0.2224989107484,"Supernatant 3","smpl",0.2224989107484,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-0.0376983720191719
"Supernatant","a",3,"Cb",735,"aripi_peak",3.362,0,0,"Cb_dot_a_1","Cb",1,"1:A,9","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 9:05:06 AM CEST",0,"Supernatant 3","zero",0,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-1
"Supernatant","a",3,"Cb",726,"aripi_peak",3.201,65112,35756,"Cba_dot_a_2","Cba",2,"1:G,2","160905_160818_hitvalid3_p1","PDA Ch1 255nm@3.6nm","9/6/2016 7:53:23 AM CEST",0.21823300710551,"Supernatant 3","smpl",0.21823300710551,"a","ctrl","BugFreeControl",0.233218623574492,0.231215353147914,0.00661618319186227,4.37738800282808e-05,0,6,0.233218623574492,"Cba","smpl",0.190051625958668,0.220365958926955,0.0538650132684915,0.00290143965441476,0,6,0.190051625958668,3,0.814907587763736,0.107213608965573,-0.185092412236264,"Clostridium bolteae","aripi",1.65387141533289,-0.0561482871515832
"Supernatant","a",6,"Bu",1140,"aripi_peak",3.268,87896,114152,"Bua_a_i_1","Bua",1,"1:E,7","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:12:11 PM CEST",0.295302825158661,"Supernatant 6","smpl",0.295302825158661,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.045590751345027
"Supernatant","a",6,"Bu",1098,"aripi_peak",3.265,118449,160381,"Bua_a_i_2","Bua",2,"1:E,8","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:23:14 PM CEST",0.401235048829481,"Supernatant 6","smpl",0.401235048829481,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.420669294126025
"Supernatant","a",6,"Bu",1128,"aripi_peak",3.267,93773,125770,"Bua_a_i_2","Bua",2,"1:E,8","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:28:42 PM CEST",0.316817800962214,"Supernatant 6","smpl",0.316817800962214,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.1217697032515
"Supernatant","a",6,"Bu",1109,"aripi_peak",3.266,85393,113424,"Bua_a_i_1","Bua",1,"1:E,7","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:17:42 PM CEST",0.285153758561158,"Supernatant 6","smpl",0.285153758561158,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.00965553750671496
"Supernatant","a",6,"Bu",1121,"aripi_peak",3.267,102901,137780,"Bua_a_i_3","Bua",3,"1:E,9","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:34:14 PM CEST",0.343929650525415,"Supernatant 6","smpl",0.343929650525415,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.217765734240739
"Supernatant","a",6,"Bu",1122,"aripi_peak",3.267,90279,120189,"Bua_a_i_3","Bua",3,"1:E,9","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 2:39:46 PM CEST",0.301717482629663,"Supernatant 6","smpl",0.301717482629663,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,0.0683033905523312
"Supernatant","a",6,"Bu",1267,"aripi_peak",3.362,0,0,"Bu_a_i_2","Bu",2,"1:G,8","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 6:42:40 PM CEST",0,"Supernatant 6","zero",0,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,-1
"Supernatant","a",6,"Bu",1266,"aripi_peak",3.362,0,0,"Bu_a_i_1","Bu",1,"1:G,7","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 6:37:08 PM CEST",0,"Supernatant 6","zero",0,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Bua","smpl",0.324026094444432,0.309267641795939,0.0429955638023605,0.00184861850668286,0,6,0.324026094444432,3,1.14433208068815,0.0675094555786725,0.144332080688151,"Bacteroides uniformis","aripi",0.681048491123518,-1
"Supernatant","a",6,"Cb",1133,"aripi_peak",3.267,79787,108646,"Cba_a_i_1","Cba",1,"1:F,1","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 3:18:22 PM CEST",0.262275197149347,"Supernatant 6","smpl",0.262275197149347,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-0.0713515175508042
"Supernatant","a",6,"Cb",1272,"aripi_peak",3.362,0,0,"Cb_a_i_3","Cb",3,"2:C,3","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 7:10:13 PM CEST",0,"Supernatant 6","zero",0,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-1
"Supernatant","a",6,"Cb",1096,"aripi_peak",3.265,79417,107614,"Cba_a_i_3","Cba",3,"1:F,3","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 3:45:58 PM CEST",0.257025421946049,"Supernatant 6","smpl",0.257025421946049,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-0.089939610625293
"Supernatant","a",6,"Cb",1117,"aripi_peak",3.267,79265,107738,"Cba_a_i_1","Cba",1,"1:F,1","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 3:23:53 PM CEST",0.254662575701595,"Supernatant 6","smpl",0.254662575701595,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-0.0983058366467475
"Supernatant","a",6,"Cb",1271,"aripi_peak",3.362,0,0,"Cb_a_i_2","Cb",2,"2:C,2","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 7:04:44 PM CEST",0,"Supernatant 6","zero",0,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-1
"Supernatant","a",6,"Cb",1270,"aripi_peak",3.362,0,0,"Cb_a_i_1","Cb",1,"2:C,1","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 6:59:12 PM CEST",0,"Supernatant 6","zero",0,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-1
"Supernatant","a",6,"Cb",1113,"aripi_peak",3.267,79738,107631,"Cba_a_i_3","Cba",3,"1:F,3","170426_hitvalid4_plate3_1","PDA Ch1 255nm@3.6nm","4/28/2017 3:40:27 PM CEST",0.258717412112068,"Supernatant 6","smpl",0.258717412112068,"a","ctrl","BugFreeControl",0.28315739802521,0.282426776230365,0.0100898698013142,0.000101805472607472,0,6,0.28315739802521,"Cba","smpl",0.255878373051488,0.255843998823822,0.00433205214601798,1.8766675795819e-05,0,6,0.255878373051488,3,0.903661266970345,0.000562840107137515,-0.0963387330296549,"Clostridium bolteae","aripi",0.392188638244914,-0.0839487120688508
