KEGG_CPD	KEGG_EC	KEGG_FORMULA	KEGG_EXACT_MASS
cpd:C00006	ec:1.14.13.237	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.238	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.239	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.217	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.219	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.22	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.222	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.240	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.241	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.242	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.25	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.27	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.31	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.229	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.23	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.231	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.63	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.64	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.66	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.32	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.33	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.34	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.35	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.38	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.39	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.40	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.43	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.46	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.84	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.9	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.92	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.14.1	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.50	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.51	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.54	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.58	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.59	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.7	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.8	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.81	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.14.29	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.14.45	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.19.21	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.19.41	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.18.9	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.49	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.50	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.71	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.72	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.79	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.80	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.81	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.82	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.86	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.51	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.54	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.55	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.91	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.92	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.94	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.97	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.12.1.3	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.12.1.5	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.10.1.1	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.13.11.29	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.13.11.30	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.11.1.2	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.12.1	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.12.10	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.116	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.12.17	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.12.18	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.12.22	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.135	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.14	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.146	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.147	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.148	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.149	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.101	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.105	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.106	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.107	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.154	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.16	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.160	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.161	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.167	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.168	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.170	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.171	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.172	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.178	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.122	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.128	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.216	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.179	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.18	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.180	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.181	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.187	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.189	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.19	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.14.13.190	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.346	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.348	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.317	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.318	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.319	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.320	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.321	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.322	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.323	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.324	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.325	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.328	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.329	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.33	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.330	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.3	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.351	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.353	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.355	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.356	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.357	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.358	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.359	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.36	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.360	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.362	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.363	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.334	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.338	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.34	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.341	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.342	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.392	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.393	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.364	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.365	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.367	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.371	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.372	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.375	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.376	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.377	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.378	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.349	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.40	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.402	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.405	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.412	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.381	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.383	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.384	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.386	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.60	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.62	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.64	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.65	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.69	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.413	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.417	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.42	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.43	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.44	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.47	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.48	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.181	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.183	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.184	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.185	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.186	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.243	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.247	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.248	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.25	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.213	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.214	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.215	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.216	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.217	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.218	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.219	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.220	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.224	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.225	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.229	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.252	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.256	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.261	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.263	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.264	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.265	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.266	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.267	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.230	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.231	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.232	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.234	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.235	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.236	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.237	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.238	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.294	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.295	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.298	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.299	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.270	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.271	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.272	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.273	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.274	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.276	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.277	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.278	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.279	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.280	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.281	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.282	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.300	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.302	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.307	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.312	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.313	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.283	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.284	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.285	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.287	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.289	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.292	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.344	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.123	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.124	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.1	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.10	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.100	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.101	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.102	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.104	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.131	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.133	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.134	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.135	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.137	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.138	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.111	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.112	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.113	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.115	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.117	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.119	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.120	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.177	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.142	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.145	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.146	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.147	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.148	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.149	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.151	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.153	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.154	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.156	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.157	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.126	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.130	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.187	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.188	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.189	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.19	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.191	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.193	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.194	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.195	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.160	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.162	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.168	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.169	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.170	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.176	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.196	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.197	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.2	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.20	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.200	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.201	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.206	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.207	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.208	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.209	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.21	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.210	C21H29N7O17P3	744.0833
cpd:C00006	ec:1.1.1.179	C21H29N7O17P3	744.0833
cpd:C00007	ec:1.5.3.16	O2	31.9898
cpd:C00007	ec:1.5.3.17	O2	31.9898
cpd:C00007	ec:1.5.3.18	O2	31.9898
cpd:C00007	ec:1.5.3.19	O2	31.9898
cpd:C00007	ec:1.5.3.2	O2	31.9898
cpd:C00007	ec:1.5.3.21	O2	31.9898
cpd:C00007	ec:1.6.3.2	O2	31.9898
cpd:C00007	ec:1.6.3.3	O2	31.9898
cpd:C00007	ec:1.6.3.4	O2	31.9898
cpd:C00007	ec:1.6.3.5	O2	31.9898
cpd:C00007	ec:1.5.3.22	O2	31.9898
cpd:C00007	ec:1.5.3.23	O2	31.9898
cpd:C00007	ec:1.5.3.4	O2	31.9898
cpd:C00007	ec:1.5.3.5	O2	31.9898
cpd:C00007	ec:1.5.3.6	O2	31.9898
cpd:C00007	ec:1.5.3.7	O2	31.9898
cpd:C00007	ec:1.5.99.6	O2	31.9898
cpd:C00007	ec:1.5.3.1	O2	31.9898
cpd:C00007	ec:1.5.3.10	O2	31.9898
cpd:C00007	ec:1.6.3.1	O2	31.9898
cpd:C00007	ec:1.7.3.3	O2	31.9898
cpd:C00007	ec:1.7.3.5	O2	31.9898
cpd:C00007	ec:1.7.3.6	O2	31.9898
cpd:C00007	ec:1.7.2.1	O2	31.9898
cpd:C00007	ec:1.8.3.1	O2	31.9898
cpd:C00007	ec:1.8.3.2	O2	31.9898
cpd:C00007	ec:1.8.3.3	O2	31.9898
cpd:C00007	ec:1.8.3.4	O2	31.9898
cpd:C00007	ec:1.8.3.5	O2	31.9898
cpd:C00007	ec:1.8.3.6	O2	31.9898
cpd:C00007	ec:1.8.3.7	O2	31.9898
cpd:C00007	ec:1.7.3.1	O2	31.9898
cpd:C00007	ec:1.7.3.2	O2	31.9898
cpd:C00007	ec:1.9.3.1	O2	31.9898
cpd:C00007	ec:2.6.1.114	O2	31.9898
cpd:C00007	ec:4.1.1.107	O2	31.9898
cpd:C00007	ec:4.1.1.90	O2	31.9898
cpd:C00007	ec:4.1.1.39	O2	31.9898
cpd:C00007	ec:4.1.1.108	O2	31.9898
cpd:C00007	ec:4.1.1.109	O2	31.9898
cpd:C00007	ec:4.1.99.5	O2	31.9898
cpd:C00007	ec:7.1.1.3	O2	31.9898
cpd:C00007	ec:7.1.1.4	O2	31.9898
cpd:C00007	ec:7.1.1.5	O2	31.9898
cpd:C00007	ec:7.1.1.7	O2	31.9898
cpd:C00007	ec:1.2.3.3	O2	31.9898
cpd:C00007	ec:1.2.3.4	O2	31.9898
cpd:C00007	ec:1.2.3.5	O2	31.9898
cpd:C00007	ec:1.2.3.6	O2	31.9898
cpd:C00007	ec:1.2.3.7	O2	31.9898
cpd:C00007	ec:1.2.3.8	O2	31.9898
cpd:C00007	ec:1.2.3.9	O2	31.9898
cpd:C00007	ec:1.2.2.4	O2	31.9898
cpd:C00007	ec:1.2.3.1	O2	31.9898
cpd:C00007	ec:1.21.3.1	O2	31.9898
cpd:C00007	ec:1.21.3.2	O2	31.9898
cpd:C00007	ec:1.21.3.3	O2	31.9898
cpd:C00007	ec:1.21.3.4	O2	31.9898
cpd:C00007	ec:1.21.3.5	O2	31.9898
cpd:C00007	ec:1.21.3.6	O2	31.9898
cpd:C00007	ec:1.21.3.7	O2	31.9898
cpd:C00007	ec:1.21.3.8	O2	31.9898
cpd:C00007	ec:1.21.98.2	O2	31.9898
cpd:C00007	ec:1.3.99.26	O2	31.9898
cpd:C00007	ec:1.3.99.28	O2	31.9898
cpd:C00007	ec:1.3.3.10	O2	31.9898
cpd:C00007	ec:1.3.3.11	O2	31.9898
cpd:C00007	ec:1.3.3.12	O2	31.9898
cpd:C00007	ec:1.3.3.13	O2	31.9898
cpd:C00007	ec:1.3.3.14	O2	31.9898
cpd:C00007	ec:1.3.3.15	O2	31.9898
cpd:C00007	ec:1.3.3.3	O2	31.9898
cpd:C00007	ec:1.3.3.4	O2	31.9898
cpd:C00007	ec:1.3.3.5	O2	31.9898
cpd:C00007	ec:1.3.3.6	O2	31.9898
cpd:C00007	ec:1.3.3.7	O2	31.9898
cpd:C00007	ec:1.3.3.8	O2	31.9898
cpd:C00007	ec:1.3.5.6	O2	31.9898
cpd:C00007	ec:1.3.99.30	O2	31.9898
cpd:C00007	ec:1.3.99.31	O2	31.9898
cpd:C00007	ec:1.4.3.1	O2	31.9898
cpd:C00007	ec:1.4.3.10	O2	31.9898
cpd:C00007	ec:1.4.3.11	O2	31.9898
cpd:C00007	ec:1.4.3.12	O2	31.9898
cpd:C00007	ec:1.4.3.13	O2	31.9898
cpd:C00007	ec:1.4.3.14	O2	31.9898
cpd:C00007	ec:1.4.3.4	O2	31.9898
cpd:C00007	ec:1.4.3.5	O2	31.9898
cpd:C00007	ec:1.4.3.7	O2	31.9898
cpd:C00007	ec:1.4.3.8	O2	31.9898
cpd:C00007	ec:1.4.9.2	O2	31.9898
cpd:C00007	ec:1.4.3.15	O2	31.9898
cpd:C00007	ec:1.4.3.16	O2	31.9898
cpd:C00007	ec:1.4.3.19	O2	31.9898
cpd:C00007	ec:1.4.3.2	O2	31.9898
cpd:C00007	ec:1.4.3.20	O2	31.9898
cpd:C00007	ec:1.4.3.21	O2	31.9898
cpd:C00007	ec:1.4.3.22	O2	31.9898
cpd:C00007	ec:1.4.3.23	O2	31.9898
cpd:C00007	ec:1.4.3.24	O2	31.9898
cpd:C00007	ec:1.4.3.25	O2	31.9898
cpd:C00007	ec:1.4.3.3	O2	31.9898
cpd:C00007	ec:1.5.3.12	O2	31.9898
cpd:C00007	ec:1.5.3.13	O2	31.9898
cpd:C00007	ec:1.5.3.14	O2	31.9898
cpd:C00007	ec:1.5.3.15	O2	31.9898
cpd:C00007	ec:1.14.20.8	O2	31.9898
cpd:C00007	ec:1.14.20.9	O2	31.9898
cpd:C00007	ec:1.14.19.65	O2	31.9898
cpd:C00007	ec:1.14.19.66	O2	31.9898
cpd:C00007	ec:1.14.19.67	O2	31.9898
cpd:C00007	ec:1.14.19.68	O2	31.9898
cpd:C00007	ec:1.14.19.69	O2	31.9898
cpd:C00007	ec:1.14.19.70	O2	31.9898
cpd:C00007	ec:1.14.19.71	O2	31.9898
cpd:C00007	ec:1.14.19.72	O2	31.9898
cpd:C00007	ec:1.14.19.73	O2	31.9898
cpd:C00007	ec:1.14.19.74	O2	31.9898
cpd:C00007	ec:1.14.19.75	O2	31.9898
cpd:C00007	ec:1.14.19.76	O2	31.9898
cpd:C00007	ec:1.14.19.8	O2	31.9898
cpd:C00007	ec:1.14.19.9	O2	31.9898
cpd:C00007	ec:1.14.99.34	O2	31.9898
cpd:C00007	ec:1.14.99.35	O2	31.9898
cpd:C00007	ec:1.14.99.37	O2	31.9898
cpd:C00007	ec:1.14.99.38	O2	31.9898
cpd:C00007	ec:1.14.99.39	O2	31.9898
cpd:C00007	ec:1.14.99.4	O2	31.9898
cpd:C00007	ec:1.14.99.44	O2	31.9898
cpd:C00007	ec:1.14.99.46	O2	31.9898
cpd:C00007	ec:1.14.99.47	O2	31.9898
cpd:C00007	ec:1.14.99.48	O2	31.9898
cpd:C00007	ec:1.14.99.50	O2	31.9898
cpd:C00007	ec:1.14.99.51	O2	31.9898
cpd:C00007	ec:1.14.99.52	O2	31.9898
