KEGG_PATHWAY	KEGG_CPD	KEGG_ORG	KEGG_FORMULA	KEGG_EXACT_MASS
path:map01130	cpd:C02291	csh	C7H14N2O4S	222.0674
path:map01130	cpd:C02291	ecq	C7H14N2O4S	222.0674
path:map01130	cpd:C02291	ecr	C7H14N2O4S	222.0674
path:map01130	cpd:C02291	lpl	C7H14N2O4S	222.0674
path:map01130	cpd:C02291	lla	C7H14N2O4S	222.0674
path:map01130	cpd:C02291	stj	C7H14N2O4S	222.0674
path:map01130	cpd:C02637	ecq	C7H8O5	172.0372
path:map01130	cpd:C02637	ecr	C7H8O5	172.0372
path:map01130	cpd:C02637	csh	C7H8O5	172.0372
path:map01130	cpd:C02637	lpl	C7H8O5	172.0372
path:map01130	cpd:C02637	lla	C7H8O5	172.0372
path:map01130	cpd:C02637	stj	C7H8O5	172.0372
path:map01130	cpd:C02657	lpl	C8H8O3	152.0473
path:map01130	cpd:C02679	lpl	C12H24O2	200.1776
path:map01130	cpd:C02679	stj	C12H24O2	200.1776
path:map01130	cpd:C02954	ecr	C8H12N2O3S	216.0569
path:map01130	cpd:C03082	csh	C4H8NO7P	213.0038
path:map01130	cpd:C03082	ecq	C4H8NO7P	213.0038
path:map01130	cpd:C03082	ecr	C4H8NO7P	213.0038
path:map01130	cpd:C03082	lpl	C4H8NO7P	213.0038
path:map01130	cpd:C03082	lla	C4H8NO7P	213.0038
path:map01130	cpd:C03082	stj	C4H8NO7P	213.0038
path:map01130	cpd:C03090	csh	C5H12NO7P	229.0351
path:map01130	cpd:C03090	ecq	C5H12NO7P	229.0351
path:map01130	cpd:C03090	ecr	C5H12NO7P	229.0351
path:map01130	cpd:C03090	lpl	C5H12NO7P	229.0351
path:map01130	cpd:C03090	lla	C5H12NO7P	229.0351
path:map01130	cpd:C03090	stj	C5H12NO7P	229.0351
path:map01130	cpd:C03167	lpl	C2H5O4P	123.9925
path:map01130	cpd:C03175	csh	C7H11O8P	254.0192
path:map01130	cpd:C03175	ecq	C7H11O8P	254.0192
path:map01130	cpd:C03175	ecr	C7H11O8P	254.0192
path:map01130	cpd:C03175	lpl	C7H11O8P	254.0192
path:map01130	cpd:C03175	lla	C7H11O8P	254.0192
path:map01130	cpd:C03175	stj	C7H11O8P	254.0192
path:map01130	cpd:C03232	csh	C3H5O7P	183.9773
path:map01130	cpd:C03232	ecq	C3H5O7P	183.9773
path:map01130	cpd:C03232	ecr	C3H5O7P	183.9773
path:map01130	cpd:C03232	lpl	C3H5O7P	183.9773
path:map01130	cpd:C03232	lla	C3H5O7P	183.9773
path:map01130	cpd:C03232	stj	C3H5O7P	183.9773
path:map01130	cpd:C03287	csh	C5H10NO7P	227.0195
path:map01130	cpd:C03287	ecq	C5H10NO7P	227.0195
path:map01130	cpd:C03287	ecr	C5H10NO7P	227.0195
path:map01130	cpd:C03287	lpl	C5H10NO7P	227.0195
path:map01130	cpd:C03287	lla	C5H10NO7P	227.0195
path:map01130	cpd:C03287	stj	C5H10NO7P	227.0195
path:map01130	cpd:C03319	csh	C16H26N2O15P2	548.0808
path:map01130	cpd:C03319	lpl	C16H26N2O15P2	548.0808
path:map01130	cpd:C03319	lla	C16H26N2O15P2	548.0808
path:map01130	cpd:C03319	stj	C16H26N2O15P2	548.0808
path:map01130	cpd:C03344	ecq	C26H42N7O18P3S	865.152
path:map01130	cpd:C03344	ecr	C26H42N7O18P3S	865.152
path:map01130	cpd:C03344	lla	C26H42N7O18P3S	865.152
path:map01130	cpd:C03345	csh	C26H42N7O17P3S	849.1571
path:map01130	cpd:C03345	ecq	C26H42N7O17P3S	849.1571
path:map01130	cpd:C03345	ecr	C26H42N7O17P3S	849.1571
path:map01130	cpd:C03373	ecq	C8H14N3O7P	295.0569
path:map01130	cpd:C03373	ecr	C8H14N3O7P	295.0569
path:map01130	cpd:C03373	lpl	C8H14N3O7P	295.0569
path:map01130	cpd:C03373	lla	C8H14N3O7P	295.0569
path:map01130	cpd:C03373	stj	C8H14N3O7P	295.0569
path:map01130	cpd:C03373	csh	C8H14N3O7P	295.0569
path:map01130	cpd:C03406	csh	C10H18N4O6	290.1226
path:map01130	cpd:C03406	ecq	C10H18N4O6	290.1226
path:map01130	cpd:C03406	ecr	C10H18N4O6	290.1226
path:map01130	cpd:C03406	lpl	C10H18N4O6	290.1226
path:map01130	cpd:C03406	lla	C10H18N4O6	290.1226
path:map01130	cpd:C03406	stj	C10H18N4O6	290.1226
path:map01130	cpd:C03506	csh	C11H14NO6P	287.0559
path:map01130	cpd:C03506	ecq	C11H14NO6P	287.0559
path:map01130	cpd:C03506	ecr	C11H14NO6P	287.0559
path:map01130	cpd:C03506	lpl	C11H14NO6P	287.0559
path:map01130	cpd:C03506	lla	C11H14NO6P	287.0559
path:map01130	cpd:C03506	stj	C11H14NO6P	287.0559
path:map01130	cpd:C03838	csh	C7H15N2O8P	286.0566
path:map01130	cpd:C03838	ecq	C7H15N2O8P	286.0566
path:map01130	cpd:C03838	ecr	C7H15N2O8P	286.0566
path:map01130	cpd:C03838	lpl	C7H15N2O8P	286.0566
path:map01130	cpd:C03838	lla	C7H15N2O8P	286.0566
path:map01130	cpd:C03838	stj	C7H15N2O8P	286.0566
path:map01130	cpd:C03912	ecq	C5H7NO2	113.0477
path:map01130	cpd:C03912	ecr	C5H7NO2	113.0477
path:map01130	cpd:C03912	csh	C5H7NO2	113.0477
path:map01130	cpd:C03912	lpl	C5H7NO2	113.0477
path:map01130	cpd:C03912	lla	C5H7NO2	113.0477
path:map01130	cpd:C03912	stj	C5H7NO2	113.0477
path:map01130	cpd:C03972	csh	C7H9NO4	171.0532
path:map01130	cpd:C03972	ecq	C7H9NO4	171.0532
path:map01130	cpd:C03972	ecr	C7H9NO4	171.0532
path:map01130	cpd:C03972	lpl	C7H9NO4	171.0532
path:map01130	cpd:C03972	lla	C7H9NO4	171.0532
path:map01130	cpd:C03972	stj	C7H9NO4	171.0532
path:map01130	cpd:C04006	ecq	C6H13O9P	260.0297
path:map01130	cpd:C04006	ecr	C6H13O9P	260.0297
path:map01130	cpd:C04006	lpl	C6H13O9P	260.0297
path:map01130	cpd:C04006	lla	C6H13O9P	260.0297
path:map01130	cpd:C04006	stj	C6H13O9P	260.0297
path:map01130	cpd:C04133	csh	C7H12NO8P	269.0301
path:map01130	cpd:C04133	ecq	C7H12NO8P	269.0301
path:map01130	cpd:C04133	ecr	C7H12NO8P	269.0301
path:map01130	cpd:C04133	lpl	C7H12NO8P	269.0301
path:map01130	cpd:C04133	lla	C7H12NO8P	269.0301
path:map01130	cpd:C04133	stj	C7H12NO8P	269.0301
path:map01130	cpd:C04171	ecq	C7H8O4	156.0423
path:map01130	cpd:C04171	ecr	C7H8O4	156.0423
path:map01130	cpd:C04181	csh	C5H8O4	132.0423
path:map01130	cpd:C04181	ecq	C5H8O4	132.0423
path:map01130	cpd:C04181	ecr	C5H8O4	132.0423
path:map01130	cpd:C04181	lla	C5H8O4	132.0423
path:map01130	cpd:C04181	stj	C5H8O4	132.0423
path:map01130	cpd:C04272	csh	C5H10O4	134.0579
path:map01130	cpd:C04272	ecq	C5H10O4	134.0579
path:map01130	cpd:C04272	ecr	C5H10O4	134.0579
path:map01130	cpd:C04272	lla	C5H10O4	134.0579
path:map01130	cpd:C04272	stj	C5H10O4	134.0579
path:map01130	cpd:C04302	csh	C12H16NO9P	349.0563
path:map01130	cpd:C04302	ecq	C12H16NO9P	349.0563
path:map01130	cpd:C04302	ecr	C12H16NO9P	349.0563
path:map01130	cpd:C04302	lpl	C12H16NO9P	349.0563
path:map01130	cpd:C04302	lla	C12H16NO9P	349.0563
path:map01130	cpd:C04302	stj	C12H16NO9P	349.0563
path:map01130	cpd:C04376	csh	C8H15N2O9P	314.0515
path:map01130	cpd:C04376	ecq	C8H15N2O9P	314.0515
path:map01130	cpd:C04376	ecr	C8H15N2O9P	314.0515
path:map01130	cpd:C04376	lpl	C8H15N2O9P	314.0515
path:map01130	cpd:C04376	lla	C8H15N2O9P	314.0515
path:map01130	cpd:C04376	stj	C8H15N2O9P	314.0515
path:map01130	cpd:C04405	ecq	C26H44N7O18P3S	867.1676
path:map01130	cpd:C04405	ecr	C26H44N7O18P3S	867.1676
path:map01130	cpd:C04501	csh	C8H16NO9P	301.0563
path:map01130	cpd:C04501	ecq	C8H16NO9P	301.0563
path:map01130	cpd:C04501	ecr	C8H16NO9P	301.0563
path:map01130	cpd:C04501	lpl	C8H16NO9P	301.0563
path:map01130	cpd:C04501	lla	C8H16NO9P	301.0563
path:map01130	cpd:C04501	stj	C8H16NO9P	301.0563
path:map01130	cpd:C04640	csh	C8H16N3O8P	313.0675
path:map01130	cpd:C04640	ecq	C8H16N3O8P	313.0675
path:map01130	cpd:C04640	ecr	C8H16N3O8P	313.0675
path:map01130	cpd:C04640	lpl	C8H16N3O8P	313.0675
path:map01130	cpd:C04640	lla	C8H16N3O8P	313.0675
path:map01130	cpd:C04640	stj	C8H16N3O8P	313.0675
path:map01130	cpd:C04650	csh	C5H12NO4P	181.0504
path:map01130	cpd:C04650	ecq	C5H12NO4P	181.0504
path:map01130	cpd:C04650	ecr	C5H12NO4P	181.0504
path:map01130	cpd:C04650	lpl	C5H12NO4P	181.0504
path:map01130	cpd:C04650	lla	C5H12NO4P	181.0504
path:map01130	cpd:C04650	stj	C5H12NO4P	181.0504
path:map01130	cpd:C04677	csh	C9H15N4O8P	338.0628
path:map01130	cpd:C04677	ecq	C9H15N4O8P	338.0628
path:map01130	cpd:C04677	ecr	C9H15N4O8P	338.0628
path:map01130	cpd:C04677	lpl	C9H15N4O8P	338.0628
path:map01130	cpd:C04677	lla	C9H15N4O8P	338.0628
path:map01130	cpd:C04677	stj	C9H15N4O8P	338.0628
path:map01130	cpd:C04691	csh	C7H13O10P	288.0246
path:map01130	cpd:C04691	ecq	C7H13O10P	288.0246
path:map01130	cpd:C04691	ecr	C7H13O10P	288.0246
path:map01130	cpd:C04691	lpl	C7H13O10P	288.0246
path:map01130	cpd:C04691	lla	C7H13O10P	288.0246
path:map01130	cpd:C04691	stj	C7H13O10P	288.0246
path:map01130	cpd:C04734	csh	C10H15N4O9P	366.0577
path:map01130	cpd:C04734	ecq	C10H15N4O9P	366.0577
path:map01130	cpd:C04734	ecr	C10H15N4O9P	366.0577
path:map01130	cpd:C04734	lpl	C10H15N4O9P	366.0577
path:map01130	cpd:C04734	lla	C10H15N4O9P	366.0577
path:map01130	cpd:C04734	stj	C10H15N4O9P	366.0577
path:map01130	cpd:C04751	csh	C9H14N3O9P	339.0468
path:map01130	cpd:C04751	ecq	C9H14N3O9P	339.0468
path:map01130	cpd:C04751	ecr	C9H14N3O9P	339.0468
path:map01130	cpd:C04751	lpl	C9H14N3O9P	339.0468
path:map01130	cpd:C04751	lla	C9H14N3O9P	339.0468
path:map01130	cpd:C04751	stj	C9H14N3O9P	339.0468
path:map01130	cpd:C04823	csh	C13H19N4O12P	454.0737
path:map01130	cpd:C04823	ecq	C13H19N4O12P	454.0737
path:map01130	cpd:C04823	ecr	C13H19N4O12P	454.0737
path:map01130	cpd:C04823	lpl	C13H19N4O12P	454.0737
path:map01130	cpd:C04823	lla	C13H19N4O12P	454.0737
path:map01130	cpd:C04823	stj	C13H19N4O12P	454.0737
path:map01130	cpd:C05223	ecq	C12H23OSR	
path:map01130	cpd:C05223	ecr	C12H23OSR	
path:map01130	cpd:C05223	lpl	C12H23OSR	
path:map01130	cpd:C05223	lla	C12H23OSR	
path:map01130	cpd:C05223	stj	C12H23OSR	
path:map01130	cpd:C05223	csh	C12H23OSR	
path:map01130	cpd:C05345	csh	C6H13O9P	260.0297
path:map01130	cpd:C05345	ecq	C6H13O9P	260.0297
path:map01130	cpd:C05345	ecr	C6H13O9P	260.0297
path:map01130	cpd:C05345	lpl	C6H13O9P	260.0297
path:map01130	cpd:C05345	lla	C6H13O9P	260.0297
path:map01130	cpd:C05345	stj	C6H13O9P	260.0297
path:map01130	cpd:C05378	csh	C6H14O12P2	339.996
