go.ontology	go.id
Biological process	GO:0002488
Biological process	GO:0002489
Biological process	GO:0002490
Biological process	GO:0002491
Biological process	GO:0002492
Biological process	GO:0002493
Biological process	GO:0002494
Biological process	GO:0002495
Biological process	GO:0002496
Biological process	GO:0002497
Biological process	GO:0002498
Biological process	GO:0002499
Biological process	GO:0002500
Biological process	GO:0002501
Biological process	GO:0002502
Biological process	GO:0002503
Biological process	GO:0002504
Biological process	GO:0002505
Biological process	GO:0002506
Biological process	GO:0002507
Biological process	GO:0002508
Biological process	GO:0002509
Biological process	GO:0002510
Biological process	GO:0002511
Biological process	GO:0002512
Biological process	GO:0002513
Biological process	GO:0002514
Biological process	GO:0002515
Biological process	GO:0002516
Biological process	GO:0002517
Biological process	GO:0002518
Biological process	GO:0002519
Biological process	GO:0002520
Biological process	GO:0002521
Biological process	GO:0002522
Biological process	GO:0002523
Biological process	GO:0002524
Biological process	GO:0002525
Biological process	GO:0002526
Biological process	GO:0002527
Biological process	GO:0002528
Biological process	GO:0002529
Biological process	GO:0002530
Biological process	GO:0002531
Biological process	GO:0002532
Biological process	GO:0002533
Biological process	GO:0002534
Biological process	GO:0002535
Biological process	GO:0002536
Biological process	GO:0002537
Biological process	GO:0002538
Biological process	GO:0002539
Biological process	GO:0002540
Biological process	GO:0002541
Biological process	GO:0002542
Biological process	GO:0002543
Biological process	GO:0002544
Biological process	GO:0002545
Biological process	GO:0002546
Biological process	GO:0002547
Biological process	GO:0002548
Biological process	GO:0002549
Biological process	GO:0002550
Biological process	GO:0002551
Biological process	GO:0002552
Biological process	GO:0002553
Biological process	GO:0002554
Biological process	GO:0002555
Biological process	GO:0002556
Biological process	GO:0002557
Biological process	GO:0002558
Biological process	GO:0002559
Biological process	GO:0002560
Biological process	GO:0002561
Biological process	GO:0002562
Biological process	GO:0002563
Biological process	GO:0002564
Biological process	GO:0002565
Biological process	GO:0002566
Biological process	GO:0002567
Biological process	GO:0002568
Biological process	GO:0002569
Biological process	GO:0002570
Biological process	GO:0002571
Biological process	GO:0002572
Biological process	GO:0002573
Biological process	GO:0002574
Biological process	GO:0002575
Biological process	GO:0002576
Biological process	GO:0002577
Biological process	GO:0002578
Biological process	GO:0002579
Biological process	GO:0002580
Biological process	GO:0002581
Biological process	GO:0002582
Biological process	GO:0002583
Biological process	GO:0002584
Biological process	GO:0002585
Biological process	GO:0002586
Biological process	GO:0002587
Biological process	GO:0002588
Biological process	GO:0002589
Biological process	GO:0002590
Biological process	GO:0002591
Biological process	GO:0002592
Biological process	GO:0002593
Biological process	GO:0002594
Biological process	GO:0002595
Biological process	GO:0002596
Biological process	GO:0002597
Biological process	GO:0002598
Biological process	GO:0002599
Biological process	GO:0002600
Biological process	GO:0002601
Biological process	GO:0002602
Biological process	GO:0002603
Biological process	GO:0002604
Biological process	GO:0002605
Biological process	GO:0002606
Biological process	GO:0002607
Biological process	GO:0002608
Biological process	GO:0002609
Biological process	GO:0002610
Biological process	GO:0002611
Biological process	GO:0002612
Biological process	GO:0002613
Biological process	GO:0002614
Biological process	GO:0002615
Biological process	GO:0002616
Biological process	GO:0002617
Biological process	GO:0002618
Biological process	GO:0002619
Biological process	GO:0002620
Biological process	GO:0002621
Biological process	GO:0002622
Biological process	GO:0002623
Biological process	GO:0002624
Biological process	GO:0002625
Biological process	GO:0002626
Biological process	GO:0002627
Biological process	GO:0002628
Biological process	GO:0002629
Biological process	GO:0002630
Biological process	GO:0002631
Biological process	GO:0002632
Biological process	GO:0002633
Biological process	GO:0002634
Biological process	GO:0002635
Biological process	GO:0002636
Biological process	GO:0002637
Biological process	GO:0002638
Biological process	GO:0002639
Biological process	GO:0002640
Biological process	GO:0002641
Biological process	GO:0002642
Biological process	GO:0002643
Biological process	GO:0002644
Biological process	GO:0002645
Biological process	GO:0002646
Biological process	GO:0002647
Biological process	GO:0002648
Biological process	GO:0002649
Biological process	GO:0002650
Biological process	GO:0002651
Biological process	GO:0002652
Biological process	GO:0002653
Biological process	GO:0002654
Biological process	GO:0002655
Biological process	GO:0002656
Biological process	GO:0002657
Biological process	GO:0002658
Biological process	GO:0002659
Biological process	GO:0002660
Biological process	GO:0002661
Biological process	GO:0002662
Biological process	GO:0002663
Biological process	GO:0002664
Biological process	GO:0002665
Biological process	GO:0002666
Biological process	GO:0002667
Biological process	GO:0002668
Biological process	GO:0002669
Biological process	GO:0002670
Biological process	GO:0002671
Biological process	GO:0002672
Biological process	GO:0002673
Biological process	GO:0002674
Biological process	GO:0002675
Biological process	GO:0002676
Biological process	GO:0002677
Biological process	GO:0002678
Biological process	GO:0002679
Biological process	GO:0002680
Biological process	GO:0002681
Biological process	GO:0002682
Biological process	GO:0002683
Biological process	GO:0002684
Biological process	GO:0002685
Biological process	GO:0002686
Biological process	GO:0002687
Biological process	GO:0002688
Biological process	GO:0002689
Biological process	GO:0002690
Biological process	GO:0002691
Biological process	GO:0002692
Biological process	GO:0002693
Biological process	GO:0002694
Biological process	GO:0002695
Biological process	GO:0002696
Biological process	GO:0002697
Biological process	GO:0002698
Biological process	GO:0002699
Biological process	GO:0002700
Biological process	GO:0002701
Biological process	GO:0002702
Biological process	GO:0002703
Biological process	GO:0002704
Biological process	GO:0002705
Biological process	GO:0002706
Biological process	GO:0002707
Biological process	GO:0002708
Biological process	GO:0002709
Biological process	GO:0002710
Biological process	GO:0002711
Biological process	GO:0002712
Biological process	GO:0002713
Biological process	GO:0002714
Biological process	GO:0002715
Biological process	GO:0002716
Biological process	GO:0002717
Biological process	GO:0002718
Biological process	GO:0002719
Biological process	GO:0002720
Biological process	GO:0002721
Biological process	GO:0002722
Biological process	GO:0002723
Biological process	GO:0002724
Biological process	GO:0002725
Biological process	GO:0002726
Biological process	GO:0002727
Biological process	GO:0002728
Biological process	GO:0002729
Biological process	GO:0002730
Biological process	GO:0002731
Biological process	GO:0002732
Biological process	GO:0002733
Biological process	GO:0002734
Biological process	GO:0002735
Biological process	GO:0002736
Biological process	GO:0002737
Biological process	GO:0002738
Biological process	GO:0002739
Biological process	GO:0002740
Biological process	GO:0002741
Biological process	GO:0002742
Biological process	GO:0002743
Biological process	GO:0002744
Biological process	GO:0002745
Biological process	GO:0002746
Biological process	GO:0002747
Biological process	GO:0002748
Biological process	GO:0002749
Biological process	GO:0002750
Biological process	GO:0002751
Biological process	GO:0002752
Biological process	GO:0002753
Biological process	GO:0002754
Biological process	GO:0002755
Biological process	GO:0002756
Biological process	GO:0002757
Biological process	GO:0002758
Biological process	GO:0002759
Biological process	GO:0002760
Biological process	GO:0002761
Biological process	GO:0002762
Biological process	GO:0002763
Biological process	GO:0002764
Biological process	GO:0002765
Biological process	GO:0002766
Biological process	GO:0002767
Biological process	GO:0002768
Biological process	GO:0002769
Biological process	GO:0002770
Biological process	GO:0002771
Biological process	GO:0002772
Biological process	GO:0002773
Biological process	GO:0002774
Biological process	GO:0002775
Biological process	GO:0002776
Biological process	GO:0002777
Biological process	GO:0002778
Biological process	GO:0002779
Biological process	GO:0002780
Biological process	GO:0002781
Biological process	GO:0002782
Biological process	GO:0002783
Biological process	GO:0002784
Biological process	GO:0002785
Biological process	GO:0002786
Biological process	GO:0002787
Biological process	GO:0002788
Biological process	GO:0002789
Biological process	GO:0002790
Biological process	GO:0002791
Biological process	GO:0002792
Biological process	GO:0002793
Biological process	GO:0002794
Biological process	GO:0002795
Biological process	GO:0002796
Biological process	GO:0002797
Biological process	GO:0002798
Biological process	GO:0002799
Biological process	GO:0002800
Biological process	GO:0002801
Biological process	GO:0002802
Biological process	GO:0002803
Biological process	GO:0002804
Biological process	GO:0002805
Biological process	GO:0002806
Biological process	GO:0002807
Biological process	GO:0002808
Biological process	GO:0002809
Biological process	GO:0002810
Biological process	GO:0002811
Biological process	GO:0002812
Biological process	GO:0002813
Biological process	GO:0002814
Biological process	GO:0002815
Biological process	GO:0002816
Biological process	GO:0002817
Biological process	GO:0002818
Biological process	GO:0002819
Biological process	GO:0002820
Biological process	GO:0002821
Biological process	GO:0002822
Biological process	GO:0002823
Biological process	GO:0002824
Biological process	GO:0002825
