Well	OD578	Hour	Plate	BugsGrow	Annotation	species.code	Concentration	Replicate	Condition
E10	0.123	0	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	0.122	1	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.754	18	Plate7_Lg2	Lg	0-50-a	Ctrl	50	3	conditioned
E10	1.751	19	Plate7_Lg2	Lg	0-50-a	Ctrl	50	2	conditioned
E10	1.748	20	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.742	21	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.738	22	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.731	23	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.723	24	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.714	25	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.702	26	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.69	27	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.677	28	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.661	29	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.643	30	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.624	31	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.601	32	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.578	33	Plate7_Lg2	Lg	0-50-a	Ctrl	50	1	conditioned
E11	0.116	0	Plate7_Lg2	Lg	0-50-b	Ctrl	50	4	conditioned
E11	0.116	1	Plate7_Lg2	Lg	0-50-b	Ctrl	50	3	conditioned
E11	1.757	18	Plate7_Lg2	Lg	0-50-b	Ctrl	50	6	conditioned
E11	1.756	19	Plate7_Lg2	Lg	0-50-b	Ctrl	50	4	conditioned
E11	1.752	20	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.748	21	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.742	22	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.736	23	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.729	24	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.72	25	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.708	26	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.695	27	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.682	28	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.664	29	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.649	30	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.63	31	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.606	32	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.583	33	Plate7_Lg2	Lg	0-50-b	Ctrl	50	2	conditioned
E12	0.128	0	Plate7_Lg2	Lg	0-50-c	Ctrl	50	7	conditioned
E12	0.137	1	Plate7_Lg2	Lg	0-50-c	Ctrl	50	5	conditioned
E12	1.757	18	Plate7_Lg2	Lg	0-50-c	Ctrl	50	9	conditioned
E12	1.754	19	Plate7_Lg2	Lg	0-50-c	Ctrl	50	6	conditioned
E12	1.751	20	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.748	21	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.741	22	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.733	23	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.723	24	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.712	25	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.697	26	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.682	27	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.663	28	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.642	29	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.619	30	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.599	31	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.571	32	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.545	33	Plate7_Lg2	Lg	0-50-c	Ctrl	50	3	conditioned
E1	0.111	0	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	0.109	1	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.71	18	Plate8_Lg1	Lg	0-0-a	Ctrl	0	3	conditioned
E1	1.715	19	Plate8_Lg1	Lg	0-0-a	Ctrl	0	2	conditioned
E1	1.708	20	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.701	21	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.693	22	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.685	23	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.675	24	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.664	25	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.652	26	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.638	27	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.624	28	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.607	29	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.592	30	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.575	31	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.557	32	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.538	33	Plate8_Lg1	Lg	0-0-a	Ctrl	0	1	conditioned
E2	0.113	0	Plate8_Lg1	Lg	0-0-b	Ctrl	0	4	conditioned
E2	0.11	1	Plate8_Lg1	Lg	0-0-b	Ctrl	0	3	conditioned
E2	1.72	18	Plate8_Lg1	Lg	0-0-b	Ctrl	0	6	conditioned
E2	1.725	19	Plate8_Lg1	Lg	0-0-b	Ctrl	0	4	conditioned
E2	1.718	20	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.712	21	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.707	22	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.701	23	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.692	24	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.684	25	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.673	26	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.663	27	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.651	28	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.639	29	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.624	30	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.61	31	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.595	32	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.579	33	Plate8_Lg1	Lg	0-0-b	Ctrl	0	2	conditioned
E3	0.121	0	Plate8_Lg1	Lg	0-0-c	Ctrl	0	7	conditioned
E3	0.12	1	Plate8_Lg1	Lg	0-0-c	Ctrl	0	5	conditioned
E3	1.723	18	Plate8_Lg1	Lg	0-0-c	Ctrl	0	9	conditioned
E3	1.724	19	Plate8_Lg1	Lg	0-0-c	Ctrl	0	6	conditioned
E3	1.717	20	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.71	21	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.702	22	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.694	23	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.687	24	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.677	25	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.667	26	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.654	27	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.641	28	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.627	29	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.612	30	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.597	31	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.58	32	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.563	33	Plate8_Lg1	Lg	0-0-c	Ctrl	0	3	conditioned
E4	0.112	0	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	0.11	1	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.726	18	Plate8_Lg1	Lg	0-10-a	Ctrl	10	3	conditioned
E4	1.719	19	Plate8_Lg1	Lg	0-10-a	Ctrl	10	2	conditioned
E4	1.712	20	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.707	21	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.702	22	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.695	23	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.687	24	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.679	25	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.668	26	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.656	27	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.644	28	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.631	29	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.616	30	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.599	31	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.583	32	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.564	33	Plate8_Lg1	Lg	0-10-a	Ctrl	10	1	conditioned
E5	0.122	0	Plate8_Lg1	Lg	0-10-b	Ctrl	10	4	conditioned
E5	0.119	1	Plate8_Lg1	Lg	0-10-b	Ctrl	10	3	conditioned
E5	1.742	18	Plate8_Lg1	Lg	0-10-b	Ctrl	10	6	conditioned
E5	1.741	19	Plate8_Lg1	Lg	0-10-b	Ctrl	10	4	conditioned
E5	1.734	20	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.728	21	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.722	22	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.716	23	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.708	24	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.701	25	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.692	26	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.681	27	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.67	28	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.659	29	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.645	30	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.63	31	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.614	32	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.596	33	Plate8_Lg1	Lg	0-10-b	Ctrl	10	2	conditioned
E6	0.143	0	Plate8_Lg1	Lg	0-10-c	Ctrl	10	7	conditioned
E6	0.139	1	Plate8_Lg1	Lg	0-10-c	Ctrl	10	5	conditioned
E6	1.754	18	Plate8_Lg1	Lg	0-10-c	Ctrl	10	9	conditioned
E6	1.753	19	Plate8_Lg1	Lg	0-10-c	Ctrl	10	6	conditioned
E6	1.747	20	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.744	21	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.741	22	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.739	23	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.735	24	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.73	25	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.725	26	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.716	27	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.709	28	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.7	29	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.69	30	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.68	31	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.667	32	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.653	33	Plate8_Lg1	Lg	0-10-c	Ctrl	10	3	conditioned
E7	0.13	0	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	0.116	1	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.741	18	Plate8_Lg1	Lg	0-20-a	Ctrl	20	3	conditioned
E7	1.733	19	Plate8_Lg1	Lg	0-20-a	Ctrl	20	2	conditioned
E7	1.729	20	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.724	21	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.719	22	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.715	23	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.71	24	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.703	25	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.695	26	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.687	27	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.678	28	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.668	29	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.655	30	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.642	31	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.625	32	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.61	33	Plate8_Lg1	Lg	0-20-a	Ctrl	20	1	conditioned
E8	0.129	0	Plate8_Lg1	Lg	0-20-b	Ctrl	20	4	conditioned
E8	0.114	1	Plate8_Lg1	Lg	0-20-b	Ctrl	20	3	conditioned
E8	1.749	18	Plate8_Lg1	Lg	0-20-b	Ctrl	20	6	conditioned
E8	1.742	19	Plate8_Lg1	Lg	0-20-b	Ctrl	20	4	conditioned
E8	1.738	20	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.734	21	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.73	22	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.725	23	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.72	24	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.715	25	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.708	26	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.7	27	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.692	28	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.681	29	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.67	30	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.657	31	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.644	32	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.628	33	Plate8_Lg1	Lg	0-20-b	Ctrl	20	2	conditioned
E9	0.135	0	Plate8_Lg1	Lg	0-20-c	Ctrl	20	7	conditioned
E9	0.126	1	Plate8_Lg1	Lg	0-20-c	Ctrl	20	5	conditioned
E9	1.746	18	Plate8_Lg1	Lg	0-20-c	Ctrl	20	9	conditioned
E9	1.743	19	Plate8_Lg1	Lg	0-20-c	Ctrl	20	6	conditioned
E9	1.74	20	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.735	21	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.732	22	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.726	23	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.723	24	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.716	25	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.709	26	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.702	27	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.694	28	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.684	29	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.673	30	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.661	31	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.647	32	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.632	33	Plate8_Lg1	Lg	0-20-c	Ctrl	20	3	conditioned
E10	0.129	0	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	0.119	1	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.731	18	Plate8_Lg1	Lg	0-50-a	Ctrl	50	3	conditioned
E10	1.733	19	Plate8_Lg1	Lg	0-50-a	Ctrl	50	2	conditioned
E10	1.73	20	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.723	21	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.718	22	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.71	23	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.702	24	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.694	25	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.685	26	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.673	27	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.659	28	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.643	29	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.625	30	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.605	31	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.584	32	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.559	33	Plate8_Lg1	Lg	0-50-a	Ctrl	50	1	conditioned
E11	0.134	0	Plate8_Lg1	Lg	0-50-b	Ctrl	50	4	conditioned
E11	0.121	1	Plate8_Lg1	Lg	0-50-b	Ctrl	50	3	conditioned
E11	1.732	18	Plate8_Lg1	Lg	0-50-b	Ctrl	50	6	conditioned
E11	1.737	19	Plate8_Lg1	Lg	0-50-b	Ctrl	50	4	conditioned
E11	1.735	20	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.73	21	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.724	22	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.718	23	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.711	24	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.702	25	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.691	26	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.681	27	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.668	28	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.652	29	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.634	30	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.616	31	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.594	32	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.571	33	Plate8_Lg1	Lg	0-50-b	Ctrl	50	2	conditioned
E12	0.12	0	Plate8_Lg1	Lg	0-50-c	Ctrl	50	7	conditioned
E12	0.12	1	Plate8_Lg1	Lg	0-50-c	Ctrl	50	5	conditioned
E12	1.74	18	Plate8_Lg1	Lg	0-50-c	Ctrl	50	9	conditioned
E12	1.735	19	Plate8_Lg1	Lg	0-50-c	Ctrl	50	6	conditioned
E12	1.732	20	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.726	21	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.721	22	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.713	23	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.707	24	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.699	25	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.689	26	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.679	27	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.665	28	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.651	29	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.635	30	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.617	31	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.598	32	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.576	33	Plate8_Lg1	Lg	0-50-c	Ctrl	50	3	conditioned
E1	0.123	0	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.122	1	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.732	18	Plate9_Er3	Er	0-0-a	Ctrl	0	3	conditioned
E1	0.714	19	Plate9_Er3	Er	0-0-a	Ctrl	0	2	conditioned
E1	0.701	20	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.693	21	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.687	22	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.679	23	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.673	24	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.672	25	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.669	26	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.667	27	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.665	28	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.661	29	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.664	30	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.664	31	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.665	32	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E1	0.666	33	Plate9_Er3	Er	0-0-a	Ctrl	0	1	conditioned
E2	0.133	0	Plate9_Er3	Er	0-0-b	Ctrl	0	4	conditioned
E2	0.126	1	Plate9_Er3	Er	0-0-b	Ctrl	0	3	conditioned
E2	0.765	18	Plate9_Er3	Er	0-0-b	Ctrl	0	6	conditioned
E2	0.752	19	Plate9_Er3	Er	0-0-b	Ctrl	0	4	conditioned
E2	0.746	20	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.736	21	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.734	22	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.725	23	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.721	24	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.715	25	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.714	26	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.71	27	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.706	28	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.705	29	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.707	30	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.707	31	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.709	32	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E2	0.711	33	Plate9_Er3	Er	0-0-b	Ctrl	0	2	conditioned
E3	0.128	0	Plate9_Er3	Er	0-0-c	Ctrl	0	7	conditioned
E3	0.123	1	Plate9_Er3	Er	0-0-c	Ctrl	0	5	conditioned
E3	0.794	18	Plate9_Er3	Er	0-0-c	Ctrl	0	9	conditioned
E3	0.776	19	Plate9_Er3	Er	0-0-c	Ctrl	0	6	conditioned
E3	0.77	20	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.767	21	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.756	22	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.753	23	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.746	24	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.741	25	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.736	26	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.734	27	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
E3	0.734	28	Plate9_Er3	Er	0-0-c	Ctrl	0	3	conditioned
